[protein],[ligand],[-log k],[resolution],[year],[origin],[covalent_bond],complex_id,smiles
3pz3,PZ3,6.85078088734462,2.0,2011,PDB,False,3pz3_PZ3,Cn1cncc1CN2C[C@H]([N@@](Cc3c2ccc(c3)c4ccc(o4)C=O)S(=O)(=O)c5ccc(cc5)OC)Cc6ccc(cc6)OC(=O)NCc7ccccc7
4b5s,PYR,3.494850021680094,1.68,2012,PDB,False,4b5s_PYR,CC(=O)C(=O)O
5qb2,U3M,4.154901959985743,1.75,2018,PDB,False,5qb2_U3M,c1cc2ccc(cc2nc1)c3cc(cc(c3)C(=O)O)c4ccc5c(c4)cccn5
1r6g,442,9.207608310501746,3.0,2005,PDB,False,1r6g_442,c1ccc(cc1)CCNC(c2cc(ccc2O)Oc3c(cc(cc3Br)CC(O)O)Br)O
5z4o,HX8,3.275724130399211,1.73,2018,PDB,False,5z4o_HX8,c1ccc(cc1)Oc2ccc(cc2)O
4a6c,QG9,7.920818753952375,1.5,2012,PDB,False,4a6c_QG9,CC(C)(C)[C@@H](C(=O)NN(CCC[C@@]1([C@@H](CN(C1=O)[C@H]2c3ccccc3C[C@H]2O)O)Cc4ccccc4)Cc5ccc(cc5)c6ccncc6)NC(=O)OC
2a8g,GNG,3.688246138944246,1.99,2006,PDB,False,2a8g_GNG,c1nc2c(n1[C@H]3C[C@@H]([C@H](O3)CO)O)NC(=NC2=O)N
5f3c,5U8,6.045757490560675,2.06,2016,PDB,False,5f3c_5U8,CN(CCc1cnn(c1)c2c3c(ccn2)C(=O)NC=N3)Cc4ccc(cc4)F
3svv,VSP,6.943095148663527,2.2,2011,PDB,True,3svv_VSP,CCS(=O)(=O)Nc1cccc(c1)Cc2c3c(ncnc3n(n2)C(C)C)N
2gg8,U15,4.6020599913279625,1.8,2006,PDB,False,2gg8_U15,Cc1ccc(cc1)[C@H]([C@@H](C(=O)N[C@@H](C)C(=O)N[C@H](CC(C)C)C(=O)OC)O)N
1lox,RS7,5.522878745280337,2.4,1998,PDB,False,1lox_RS7,CCCCCCC#Cc1ccccc1\C=C\C(=O)O
5qcm,BVJ,6.958607314841775,2.2,2017,PDB,False,5qcm_BVJ,COC(=O)Nc1ccc(cc1)NC(=O)[C@@H]2c3ccccc3CCN2C(=O)/C=C/c4c(ccc(c4F)Cl)n5cnnn5
4lov,KGM,7.767003889607846,1.5,2014,PDB,False,4lov_KGM,CCCCCCCO[C@@H]1[C@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O
3kcf,JZO,7.455931955649724,2.8,2009,PDB,False,3kcf_JZO,CN1C(=C(C(=O)N1C)c2cccc(c2)COC)c3ccc4c(c3)nccn4
2pk6,O33,10.886056647693165,1.45,2007,PDB,False,2pk6_O33,CC1([C@H](N(CS1)C(=O)[C@H]([C@H](Cc2ccccc2)NC(=O)[C@H](CSC)NC(=O)COc3cccc4c3ccnc4)O)C(=O)N[C@H]5c6ccccc6C[C@H]5O)C
4bnx,O74,7.698970004336019,2.3,2013,PDB,False,4bnx_O74,c1ccc2c(c1)C(=N/C(=C/3\C=CC=CC3=O)/N2)Nc4ccccc4Cl
2usn,IN8,6.508638306165727,2.2,1998,PDB,False,2usn_IN8,c1ccc(cc1)COC(=O)N[C@H](CC(=O)Nc2nnc(s2)S)c3ccccc3
3u3u,EAH,6.875169850586141,2.5,2012,PDB,False,3u3u_EAH,CCCCC\C=C/C\C=C/C=C/C=CC[C@H](CCCC(=O)O)O
1n5r,PRM,5.657577319177793,2.25,2003,PDB,False,1n5r_PRM,CC[N+](C)(CC)CCC[n+]1c2cc(ccc2c3ccc(cc3c1c4ccccc4)N)N
2esm,M77,6.275724130399211,3.2,2005,PDB,False,2esm_M77,c1cc2cnccc2c(c1)S(=O)(=O)N3CCCNCC3
5os0,A6Z,2.554084586048877,1.74,2017,PDB,False,5os0_A6Z,c1cc(cc(c1)Cl)N2CC[NH+](CC2)CC#N
4wkc,BIG,12.67778070526608,1.64,2015,PDB,False,4wkc_BIG,CCCCSC[C@H]1C[N@](C[C@@H]1O)Cc2c[nH]c3c2ncnc3N
3e3u,NVC,7.886056647693163,1.56,2009,PDB,False,3e3u_NVC,CCCC[C@H](CN(C=O)O)C(=O)N1CCC[C@H]1c2nc3ccccc3o2
2fl5,RBF,8.744727494896694,3.0,2006,PDB,False,2fl5_RBF,Cc1cc2c(cc1C)N(C3=NC(=O)NC(=O)C3=N2)C[C@@H]([C@@H]([C@@H](CO)O)O)O
5nb7,8NQ,8.221848749616356,1.33,2017,PDB,False,5nb7_8NQ,c1ccc2c(c1)c(nn2CC(=O)N3[C@@H]4C[C@@H]4C[C@H]3C(=O)Nc5cccc(n5)Br)C(=O)N
5uex,89D,8.823908740944319,2.29,2017,PDB,False,5uex_89D,CCS(Nc1ccc2c(c1)C3=CN(C(=O)C=C3OCCCCc4cc(cc(c4O2)F)F)C)(O)O
4nrp,OGA,4.587539452570039,1.8,2014,PDB,False,4nrp_OGA,C(C(=O)O)NC(=O)C(=O)O
5kr1,017,9.494850021680094,1.6,2016,PDB,False,5kr1_017,CC(C)C[N@@](C[C@H]([C@H](Cc1ccccc1)NC(=O)O[C@H]2CO[C@@H]3[C@H]2CCO3)O)S(=O)(=O)c4ccc(cc4)N
1p1q,AMQ,4.892790030352131,2.0,2003,PDB,False,1p1q_AMQ,Cc1c(c(no1)O)C[C@@H](C(=O)O)N
4bdk,RQQ,5.443697499232713,3.3,2013,PDB,False,4bdk_RQQ,COc1ccc(cc1)CNC(=O)c2ccc3c(c2)nccn3
2j3q,TFL,6.154901959985743,2.8,2007,PDB,False,2j3q_TFL,C[n+]1c2ccc(cc2sc1c3ccc(cc3)N(C)C)O
5od5,95B,7.73754891026957,1.9,2018,PDB,False,5od5_95B,c1cc(c(c(c1)O)O)C(=O)NCCCC[C@@H](C(=O)O)NC(=O)c2cccc(c2O)O
6ebe,J3V,6.698970004336019,1.88,2018,PDB,False,6ebe_J3V,c1cc(ccc1C(F)(F)F)NC(=O)Nc2cc(cc(c2O)N(=O)=O)S(=O)(=O)N
1ftk,KAI,4.838631997765025,1.6,2000,PDB,False,1ftk_KAI,CC(=C)[C@H]1CN[C@@H]([C@H]1CC(=O)O)C(=O)O
4ogt,2U6,10.0,1.54,2014,PDB,False,4ogt_2U6,C[C@]1(C(=O)N([C@@H]([C@H](O1)c2cccc(c2)Cl)c3ccc(cc3)Cl)[C@H](CS(=O)(=O)C(C)(C)C)C4CC4)Cc5ccc(cn5)C(=O)O
3w69,LTZ,7.236572006437063,1.9,2013,PDB,False,3w69_LTZ,CC[C@@H]1CC[C@H](N1C(=O)C2=C(N3[C@@H]([C@](N=C3S2)(C)c4ccc(cc4)Cl)c5ccc(cc5)Cl)C(C)C)C(=O)N6CCN([C@@H](C6)C)C(=O)C
2wbd,RO5,6.638272163982407,2.4,2009,PDB,False,2wbd_RO5,CCc1cccc(c1)S(=O)(=O)NC(=O)Nc2ncc(s2)Br
4dtt,I41,5.537602002101044,3.22,2013,PDB,False,4dtt_I41,COC(=O)[C@H](Cc1cnc[nH]1)NC(=O)C[N@](Cc2ccccc2)CC(=O)O
3efj,MT3,7.4089353929735005,2.6,2008,PDB,False,3efj_MT3,CN1C(=NC=C(C1=O)c2ccc(c(c2)F)Oc3ccnc4c3cc(c(c4)OC)OC)Cc5ccccc5
6pnm,XX0,5.173925197299173,1.82,2019,PDB,False,6pnm_XX0,c1cc(c(cc1NC(=O)CCl)S(=O)(=O)N2CCOCC2)Cl
6cq5,F8S,4.2441251443275085,3.35,2018,PDB,False,6cq5_F8S,c1cc2c(cc1C3CCS(=O)(=O)CC3)C(=O)c4cc(c(nc4O2)N)C(=O)O
5yhg,8UX,6.021226215669878,2.03,2018,PDB,False,5yhg_8UX,C[C@@H](C(=O)O)N[C@@H](CCN[C@H](Cc1c[nH]cn1)C(=O)O)C(=O)O
1f4g,TP4,6.481486060122113,1.75,2000,PDB,False,1f4g_TP4,c1cc(ccc1C(=O)N[C@@H](CCC(=O)O)C(=O)O)S(=O)(=O)[N@]2CCC[C@@H]2C(=O)NCCC(=O)O
5cjf,520,9.585026652029182,1.83,2015,PDB,False,5cjf_520,c1cc(ccc1c2ccc(cc2)S(=O)(=O)N)C(=O)c3ccc(cc3)N
4aw5,30K,6.116338564846382,2.33,2012,PDB,False,4aw5_30K,CCN1CCC(CC1)Nc2ccc3c(c2)/C(=C(\c4ccccc4)/c5[nH]c6ccc(cc6n5)OC)/C(=O)N3
5a2s,OTF,7.698970004336019,2.65,2016,PDB,False,5a2s_OTF,c1ccc(cc1)[C@@H]2[C@H]([C@@]2(C(=O)NO)F)c3ccc(cc3)c4ncc(cn4)F
4p90,2K0,7.1938200260161125,2.49,2014,PDB,False,4p90_2K0,c1cc(c(cc1CO)C(=O)c2c[nH]c3c2cc(cn3)c4cnn(c4)C5CCNCC5)Cl
5ett,5RY,6.229147988357856,1.55,2016,PDB,False,5ett_5RY,c1cc(c(cc1C#N)F)CSc2[nH]c3c(n2)C(=O)NC(=N3)N
3bc3,OPT,6.809668301829708,2.2,2008,PDB,False,3bc3_OPT,c1ccc(cc1)CCNC(=O)[C@H](Cc2ccc(cc2)O)NC(=O)[C@@H](CCCNC(N)N)NC(=O)[C@H](CSCc3ccccc3)NC(=O)Cc4ccc(cc4)c5ccccc5
4n07,2J9,6.455931955649724,1.87,2013,PDB,False,4n07_2J9,c1cc2c(cc1F)S(=O)(=O)NCN2C3CC3
5q0y,9LY,5.728158393463501,2.2,2017,PDB,False,5q0y_9LY,c1cnn(c1)c2ccc(cn2)c3nc4cc(c(cc4n3[C@@H](C5CCCCC5)C(=O)NC6CCCCC6)F)F
1d7i,DSS,3.6020599913279625,1.9,1999,PDB,False,1d7i_DSS,CSC[S@@](=O)C
6iuo,AWX,7.787812395596042,2.3,2019,PDB,True,6iuo_AWX,Cc1ccc2c(c1)c(c(o2)c3c4c(nn3c5ccc(cc5)CNC(=O)C=C)C(=O)NN=C4N)C
3ogp,017,7.443697499232712,1.7,2011,PDB,False,3ogp_017,CC(C)C[N@@](C[C@H]([C@H](Cc1ccccc1)NC(=O)O[C@H]2CO[C@@H]3[C@H]2CCO3)O)S(=O)(=O)c4ccc(cc4)N
1fvv,107,8.0,2.8,2001,PDB,False,1fvv_107,c1ccnc(c1)NS(=O)(=O)c2ccc(cc2)NCC3=C4c5c(ncs5)C=CC4=NC3=O
2b07,598,6.431798275933005,2.1,2005,PDB,False,2b07_598,c1ccc(cc1)CS(=O)(=O)N2CCC(CC2)Nc3ccc4c(c3)sc5c4sc(c5OCC(=O)O)C(=O)O
3qcx,3Q2,7.200659450546418,2.3,2011,PDB,False,3qcx_3Q2,C[C@@H]1COCC[N@@]1c2cc(nc(n2)N)c3ccc4c(c3)n[nH]c4N
4j7e,I29,4.853871964321762,1.63,2013,PDB,False,4j7e_I29,CC1=N[C@@]([C@@](N1C(=O)N2CCN(CC2)CCCS(=O)(=O)C)(C)c3ccc(cc3)Cl)(C)c4ccc(cc4)Cl
4c1e,MCO,7.142667503568732,1.4,2014,PDB,False,4c1e_MCO,C[C@H](CS)C(=O)N1CCC[C@@H]1C(=O)O
5fi7,5XZ,7.397940008672037,2.5,2016,PDB,False,5fi7_5XZ,c1ccc(cc1)CC(=O)Nc2nnc(s2)N3CC[C@@H](C3)Oc4nnc(s4)NC(=O)Cc5ccccc5
4ux6,YWO,5.920818753952375,3.0,2014,PDB,False,4ux6_YWO,Cc1ccc(c(c1)Oc2ccc(cc2)C[C@H](C(=O)N)N)[N+](=O)[O-]
6dxx,WTF,6.638272163982407,2.7,2018,PDB,False,6dxx_WTF,CCS(=O)(=O)c1ccccc1C(=O)N2CCN(C[C@@H]2C)c3nc4ccc(cc4s3)F
3qqs,17C,5.823908740944319,1.97,2012,PDB,False,3qqs_17C,c1ccc(c(c1)C(=O)O)Nc2ccccc2C(=O)O
3fuj,00G,3.630784142589857,1.9,2009,PDB,False,3fuj_00G,c1ccn(c1)CCOc2ccc3c(c2)cc[nH]3
4rj7,3R1,7.657577319177793,2.55,2014,PDB,False,4rj7_3R1,Cc1cc(nc(n1)N[C@@H](C)CO)Nc2cc(ccn2)NC(=O)c3c(cccc3Cl)Cl
4u4s,3C1,2.920818753952376,1.9,2014,PDB,False,4u4s_3C1,CCN1CNS(=O)(=O)c2c1ccnc2
3g15,HC6,7.0,1.7,2009,PDB,False,3g15_HC6,C[N+]1(CCO[C@](C1)(c2ccc(cc2)c3ccc(cc3)[C@]4(C[N+](CCO4)(C)C)O)O)C
5jy3,6OX,7.920818753952375,2.4,2016,PDB,False,5jy3_6OX,CC(C)(c1cn(c(n1)C(C)(C)c2c(cccc2Cl)Cl)c3ccc(cc3F)c4cc(c(c(c4)S(=O)(=O)C)CO)F)O
4arw,HNR,7.130768280269024,2.2,2012,PDB,False,4arw_HNR,CCCCN1C(=C(C(=O)NC1=O)N(C)S(=O)(=O)c2ccccc2)N
1qxk,429,5.045757490560675,2.3,2003,PDB,False,1qxk_429,CC(=O)N[C@@H](Cc1ccc(c(c1)O)OCC(=O)O)C(=O)NCCCCOc2cccc(c2C(=O)OC)O
4jwk,CTN,8.319664486585436,1.87,2013,PDB,False,4jwk_CTN,C1=CN(C(=O)N=C1N)[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O
5vdk,8X7,7.568636235841013,2.7,2017,PDB,False,5vdk_8X7,CC(C)(c1cccc(n1)N2c3c(cnc(n3)Nc4ccc(cc4)N5CCN(CC5)C)C(=O)N2CC=C)O
5cep,50E,6.838631997765025,1.99,2015,PDB,False,5cep_50E,CC(C)n1c(cc(n1)Nc2cc(ccn2)C(F)(F)F)C3CCNCC3
6cq0,F8M,4.455931955649724,3.19,2018,PDB,False,6cq0_F8M,CN(C)CCCc1ccc2c(c1)C(=O)c3cc(c(nc3O2)N)C(=O)O
3ljg,EEF,7.730487055782084,1.31,2010,PDB,False,3ljg_EEF,c1ccc(cc1)c2ccc(cc2)CCC(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N
5ea6,5NP,7.4089353929735005,2.75,2015,PDB,False,5ea6_5NP,c1cc(cnc1)C(=O)N2CCN3[C@]2(c4cnccc4C3=O)c5ccc(cc5)Cl
6dgl,GEV,5.515700160653214,1.95,2019,PDB,False,6dgl_GEV,Cc1c(nc(o1)c2ccccc2)CCC(=O)c3ccc(cc3)C=C4C(=O)NC(=O)S4
6e1z,HLP,3.823908740944319,1.1,2019,PDB,False,6e1z_HLP,c1cc(oc1Cn2ccnc2)C(=O)O
5aen,DP8,7.221848749616356,1.86,2015,PDB,False,5aen_DP8,CN(C)CCOc1ccc(cc1)Oc2ccccc2
5ljj,AD5,7.207608310501746,3.0,2016,PDB,False,5ljj_AD5,c1cc(ccc1Nc2nc3c(c(n2)NC4CCCCC4)nc[nH]3)N5CCOCC5
5vgy,9AA,4.183758700008217,1.39,2017,PDB,False,5vgy_9AA,COc1ccc(c(c1)OC)C[C@@]2(C(=O)NC(=S)N2)O
1oif,IFM,7.721246399047171,2.12,2003,PDB,False,1oif_IFM,C1[C@@H]([C@H]([C@@H](CN1)O)O)CO
5ctc,57K,6.346787486224656,2.7,2015,PDB,False,5ctc_57K,Cc1cc(cc2c1[nH]nc2)C(=O)N3CCC4(CC3)CN(C4)C(=O)OC(C)(C)C
3bjm,BJM,8.301029995663981,2.35,2008,PDB,True,3bjm_BJM,C1[C@@H]2C[C@@H]2N([C@@H]1C=N)C(=O)[C@H](C34C[C@H]5C[C@@H](C3)CC(C5)(C4)O)N
5fun,GZA,7.585026652029182,2.3,2016,PDB,False,5fun_GZA,c1ccc(cc1)Cn2cc(cn2)OC3=Nc4cnccc4C(=O)N3
5znl,9G6,8.769551078621726,2.8,2019,PDB,False,5znl_9G6,COc1cc2c(cc1OCCNc3nc4ccccc4s3)c(ncn2)N5CCOCC5
3kqw,ES9,4.013228265733755,2.49,2010,PDB,False,3kqw_ES9,c1cc2c(cc1Cl)nc[nH]2
6mjf,SAH,5.162411561764489,2.2,2018,PDB,False,6mjf_SAH,c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)CSCC[C@@H](C(=O)O)N)O)O)N
3f68,91U,5.060480747381382,1.75,2009,PDB,False,3f68_91U,CC(=O)N[C@H](CC1CCCCC1)C(=O)N2CCC[C@H]2C(=O)NCc3cccc(c3)Cl
1wu1,D91,7.744727494896693,2.3,2005,PDB,False,1wu1_D91,CC(C)C[C@@H]1C[N@](CCN1C(=O)c2ncc(cn2)c3ccncc3)S(=O)(=O)c4cc5cc(ccc5[nH]4)Cl
4alu,79O,7.769551078621726,2.6,2013,PDB,False,4alu_79O,c1ccc(c(c1)C2=Nc3c4cc(ccc4oc3C(=O)N2)Br)Cl
4bcg,T3C,8.154901959985743,3.08,2013,PDB,False,4bcg_T3C,Cc1c(sc(n1)NC)c2c(cnc(n2)Nc3cccc(c3)N4CCCNCC4)C#N
1fq6,0QF,7.863279432843593,2.7,2000,PDB,False,1fq6_0QF,CCS[C@@H](C(=O)N[C@@H](CC1CCCCC1)[C@H]([C@H](CC(C)C)O)O)NC(=O)[C@H](Cc2ccccc2)NS(=O)(=O)N3CCOCC3
5h5f,SAM,4.429457060118103,1.7,2017,PDB,False,5h5f_SAM,C[S@@+](CC[C@@H](C(=O)[O-])N)C[C@@H]1[C@H]([C@H]([C@@H](O1)n2cnc3c2ncnc3N)O)O
1c70,L75,10.30102999566398,2.5,2000,PDB,False,1c70_L75,CC(C)(C)NC(=O)[C@@H]1C[N@@](CC[N@]1C[C@H](C[C@@H](Cc2ccccc2)C(=O)N[C@H]3c4ccccc4C[C@H]3O)O)Cc5cc6ccccc6o5
5tig,7DH,4.221848749616356,2.7,2018,PDB,True,5tig_7DH,C(C=CC(=O)C(=O)O)O
2xuz,EB4,7.397940008672037,1.9,2011,PDB,False,2xuz_EB4,c1cc(c(c(c1)O)O)C(=O)N[C@H]2COC(=O)[C@H](COC(=O)[C@H](COC2=O)NC(=O)c3cccc(c3O)O)NC(=O)c4cccc(c4O)O
6fex,D6Z,7.5376020021010435,1.29,2018,PDB,False,6fex_D6Z,c1cc2c(c(c1)Br)C3(CCN(CC3)C(=O)c4ccc5c(n4)cn[nH]5)C(=O)N2CC(=O)NCC(F)(F)F
3o4k,LTC,7.619788758288394,2.11,2010,PDB,False,3o4k_LTC,CCCCCCCC=CCCCCCC(=O)O[C@@H](CO[C@@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O[C@H]2[C@@H]([C@H]([C@H]([C@H](O2)C)N)O)NC(=O)C)O)COC(=O)CCCCCC
5f4r,5VF,7.022276394711152,2.8,2016,PDB,False,5f4r_5VF,[H]/N=C(/N)\NC[C@H]1Cc2cc(ccc2[C@@H]1NC(=O)C(=O)Nc3ccc(c(c3)F)Cl)CN(C)/C(=N\[H])/N
2r3k,SCQ,7.0,1.7,2008,PDB,False,2r3k_SCQ,c1ccc(cc1)c2cc3c(cnn3c(c2)NCc4cncnc4)Br
4hu1,V13,7.5376020021010435,1.95,2013,PDB,False,4hu1_V13,C(CS(=O)(=O)c1c(c(c(c(c1F)F)S(=O)(=O)N)F)F)O
1qm4,AMB,4.301029995663981,2.66,2000,PDB,False,1qm4_AMB,CO\C=C/[C@@H](C(=O)O)N
6gj5,F0N,3.356547323513813,1.5,2019,PDB,False,6gj5_F0N,c1ccc2c(c1)c(c([nH]2)[C@H]3CCCN3)[C@@H]4c5ccccc5C(=O)N4
4owm,3F0,2.962573502059376,1.99,2014,PDB,False,4owm_3F0,c1cc(c(c(c1)F)N)C(=O)O
4xg6,X6G,8.013228265733755,2.4,2015,PDB,False,4xg6_X6G,Cc1cc(cc(c1)Nc2nccc(n2)n3cc(c(n3)C)CN4CC(C4)O)C
4ode,2U0,10.0,1.8,2014,PDB,False,4ode_2U0,C[C@@]1(C[C@@H]([C@H](N(C1=O)[C@H](CS(=O)(=O)C(C)(C)C)C2CC2)c3ccc(c(c3)F)Cl)c4cccc(c4)Cl)Cc5ncc(s5)CC(=O)O
3igg,EFQ,7.177178354696896,1.8,2009,PDB,False,3igg_EFQ,COc1ccc(cc1)CC(=O)Nc2cn(cn2)C3CC(C3)O
4xkx,43K,9.045757490560677,1.8,2015,PDB,False,4xkx_43K,c1cc(c(nc1)F)c2ccc3c(c2)[C@@]4(COC(=N4)N)c5cc(ncc5O3)c6ccnc(c6)F
5mwz,KGU,5.1487416512809245,1.25,2018,PDB,False,5mwz_KGU,CCN1c2cc(c(cc2N(C(=O)C1=O)CC)N3CCCCC3)NC(=O)CN4CCN(CC4)C
3kqp,ES5,3.42021640338319,2.4,2010,PDB,False,3kqp_ES5,c1cc2cc(ccc2nc1)N
1odi,ADN,4.207608310501746,2.4,2003,PDB,False,1odi_ADN,c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O)N
2reg,CHT,5.638272163982407,1.9,2008,PDB,False,2reg_CHT,C[N+](C)(C)CCO
3t2v,KKJ,6.987162775294828,2.51,2011,PDB,False,3t2v_KKJ,CCCCCC[C@@H]([C@@H](CCCCCC)O)C(=O)O
4abg,91B,3.567030709125594,1.52,2012,PDB,False,4abg_91B,CN1CCN(CC1)c2cccc(c2)CN
1oiq,HDU,5.537602002101044,2.31,2003,PDB,False,1oiq_HDU,Cc1c(n2ccccc2n1)c3ccnc(n3)NC(=O)C
5yql,A2I,4.586700235918748,1.6,2018,PDB,False,5yql_A2I,Cc1cc(nc(n1)SCC(=O)Nc2cccc(c2)COc3ccccc3)C
5tkd,7GL,8.154901959985743,1.92,2016,PDB,False,5tkd_7GL,Cc1cc(cc(c1)Nc2cc(c3ncc(n3n2)C(=O)N)NC)C
4bis,8HQ,5.853871964321762,2.49,2014,PDB,False,4bis_8HQ,c1cc2c(ccnc2c(c1)O)C(=O)O
5ku9,6XJ,5.826813731587726,2.2,2017,PDB,False,5ku9_6XJ,CNC(=O)C[C@@H](Cc1ccc(c(c1)Cl)Cl)NC(=O)CN2c3ccccc3CC[C@@H](C2=O)NC(=O)C[C@H](Cc4ccc(cc4)Br)N
5ta4,838,7.619788758288394,1.5,2017,PDB,False,5ta4_838,C[C@@H]1c2cccc(c2)/C=C/CC[C@H]([C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N3CCC[C@H](N3)C(=O)O1)C)C(C)C)C)OC
3qak,UKA,8.323306390375134,2.71,2011,PDB,False,3qak_UKA,CCNC(=O)[C@@H]1[C@H]([C@H]([C@@H](O1)n2cnc3c2nc(nc3NCC(c4ccccc4)c5ccccc5)C(=O)NCCNC(=O)NC6CCN(CC6)c7ccccn7)O)O
3fa3,OAF,5.6020599913279625,2.6,2009,PDB,False,3fa3_OAF,C(=O)(C(C(C(=O)O)(F)F)(O)O)O
6dgt,GFJ,7.376750709602099,2.6,2018,PDB,False,6dgt_GFJ,Cc1nc2c(cc(cc2n1c3ccnc4c3c(ccc4F)F)c5ccnc(c5F)N)c6[nH]cnn6
4b77,54M,5.102372908709558,1.8,2013,PDB,False,4b77_54M,COc1ccc(cc1)[C@]2(CCC(=N2)N)c3cccc(c3)c4cncnc4
4qwj,3BV,5.773142429711276,2.9,2015,PDB,True,4qwj_3BV,C[C@H](CO)[C@@H]([C@H](CC(C)C)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCc2ccccc2)NC(=O)CN3CCOCC3)O
3g0b,T22,8.154901959985743,2.25,2010,PDB,False,3g0b_T22,CN1C(=O)C=C(N(C1=O)Cc2ccccc2C#N)N3CCC[C@H](C3)N
5jq9,6MB,4.647817481888637,2.1,2016,PDB,False,5jq9_6MB,Cc1c(noc1NS(=O)(=O)c2ccc(cc2)NCc3cnc4c(n3)C(=O)NC(=N4)N)C
4ibi,1D8,4.136677139879544,1.47,2014,PDB,False,4ibi_1D8,c1cc(cc(c1)C(F)(F)F)C(=O)C2=C(C(=O)N([C@H]2c3cc4c(c(c3)Cl)OCO4)c5cccc(c5)C(=O)O)O
3e01,PZ2,7.522878745280337,2.95,2008,PDB,False,3e01_PZ2,Cc1cc(cc(c1)Oc2ccc(cc2Br)Cc3c4ccnnc4[nH]n3)C#N
1o6r,R19,7.096910013008056,2.7,2003,PDB,False,1o6r_R19,C[N@@](CCCCCCOc1ccc2c(c1)occ2c3ccc(cc3)Br)CC=C
3btc,MGR,5.752026733638194,2.9,2008,PDB,False,3btc_MGR,CN(C)c1ccc(cc1)C(=C2C=CC(=[N+](C)C)C=C2)c3ccccc3
1dbb,STR,9.0,2.7,1993,PDB,False,1dbb_STR,CC(=O)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CCC4=CC(=O)CC[C@]34C)C
4xkb,DE9,6.096910013008056,1.5,2015,PDB,False,4xkb_DE9,Cc\1c/c/2c/c3n/c(c\c4c(c(c([nH]4)/cc/5\nc(/cc1\[nH]2)C(=C5CCC(=O)O)C)CCC(=O)O)C)/C=C3C
4i9i,1DY,8.096910013008056,2.4,2013,PDB,False,4i9i_1DY,COc1ccccc1NC(=O)c2ccc(cc2)NC(=O)CCC3=Nc4ccccc4C(=O)N3
5w4r,9WD,7.481486060122112,3.0,2017,PDB,False,5w4r_9WD,CC(=O)N1CCC(CC1)[C@@](c2ccc3c(c2)c(c(c(n3)OC)Cc4ccc(cc4)n5cccn5)Cl)(c6cncn6C)O
2hd1,IBM,3.3010299956639813,2.23,2006,PDB,False,2hd1_IBM,CC(C)CN1c2c(nc[nH]2)C(=O)N(C1=O)C
4mq1,2C3,7.920818753952375,2.35,2013,PDB,False,4mq1_2C3,COc1ncc2c(n1)NC(=O)C(=C2)C(=O)Nc3cc(ccc3Cl)C(=O)N[C@H](CCN)c4cccc(c4)Cl
5yqx,E0K,6.958607314841775,1.82,2018,PDB,False,5yqx_E0K,Cc1c(c(on1)C)c2ccc3c(c2)O[C@@H](C(=O)N3)CC4CC4
6e6v,HWA,7.769551078621726,2.25,2019,PDB,False,6e6v_HWA,CC1=CC(=O)C(=C(N1)C(=O)O)O
5tya,7QS,4.482804102050026,1.5,2017,PDB,False,5tya_7QS,c1ccc(cc1)[C@@H]2C(=O)NC(=O)S2
1xs7,MMI,7.600326278518962,2.8,2004,PDB,False,1xs7_MMI,CC(C)C[C@@H]([C@H](C[C@@H](C)C(=O)N[C@@H](C(C)C)C(=O)NCc1ccccc1)O)NC(=O)[C@@H]2CC(=O)NCCCCCCOC(=O)N[C@H](C(=O)N2)C(C)C
3nox,6A5,8.657577319177793,2.34,2010,PDB,False,3nox_6A5,Cc1c(c(n2cc(nc2n1)C(=O)N3CCOCC3)c4ccc(cc4Cl)Cl)CN
6pg5,OHV,4.958607314841775,1.99,2019,PDB,False,6pg5_OHV,c1ccc(cc1)COC(=O)NCCCCc2[nH]c(cn2)CO
4c2v,YJA,9.0,1.49,2014,PDB,False,4c2v_YJA,CCN(CCCOc1ccc2c(c1)ncnc2Nc3cc(n[nH]3)CC(=O)Nc4cccc(c4)F)CCO
3e5a,VX6,8.229147988357855,2.3,2008,PDB,False,3e5a_VX6,Cc1cc([nH]n1)Nc2cc(nc(n2)Sc3ccc(cc3)NC(=O)C4CC4)N5CCN(CC5)C
3tyv,HI3,8.096910013008056,1.65,2012,PDB,False,3tyv_HI3,Cc1cc2c(cc1F)n(c(c2C3=CC=CNC3=O)C(=O)NS(=O)(=O)C4CC4)Cc5cc(ccc5F)F
1p1n,KAI,6.795880017344075,1.6,2003,PDB,False,1p1n_KAI,CC(=C)[C@H]1CN[C@@H]([C@H]1CC(=O)O)C(=O)O
5oq7,A0Q,6.492144128304169,2.1,2017,PDB,False,5oq7_A0Q,CN1CCN(CC1)c2ccc(c(c2)C(=O)Nc3cccnc3)OCc4ccccc4
